238066	16/06/2011	SECRETARIA DE SALUD	5196202	16/06/2011	NOM-218-SSA1	Aviso de cancelación del Proyecto de Norma Oficial Mexicana PROY- NOM-218-SSA1/SCFI-2002, Productos y servicios. Bebidas no alcohólicas, sus congelados y productos concentrados para prepararlas. Especificaciones sanitarias. Información comercial	http://diariooficial.gob.mx/nota_detalle.php?codigo=5196202&fecha=16/06/2011
238062	15/06/2011	SECRETARIA DE AGRICULTURA, GANADERIA, DESARROLLO RURAL, PESCA Y ALIMENTACION	5195512	15/06/2011	NOM- 013-FITO-1995	Aclaración a la Modificación de la Norma Oficial Mexicana NOM- 013-FITO-1995, Por la que se establece la cuarentena exterior para prevenir la introducción de plagas del arroz, publicada el 21 de abril de 2011	http://diariooficial.gob.mx/nota_detalle.php?codigo=5195512&fecha=15/06/2011
237961	13/06/2011	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5194833	13/06/2011	NOM-051-SCT2	Proyecto de Norma Oficial Mexicana PROY-NOM-051-SCT2/2011, Especificaciones para la clasificación de las substancias infecciosas y especificaciones especiales y adicionales para la construcción y ensayo (prueba) de los envases y/o embalajes que transporten substancias infecciosas de la división 6.2 Categoría A	http://diariooficial.gob.mx/nota_detalle.php?codigo=5194833&fecha=13/06/2011
237861	09/06/2011	SECRETARIA DE SALUD	5194157	09/06/2011	NOM-041-SSA2-2011	Norma Oficial Mexicana NOM-041-SSA2-2011, Para la prevención, diagnóstico, tratamiento, control y vigilancia epidemiológica del cáncer de mama	http://diariooficial.gob.mx/nota_detalle.php?codigo=5194157&fecha=09/06/2011
237821	08/06/2011	SECRETARIA DE ENERGIA	5193941	08/06/2011	NOM-007-SESH-2009	Respuesta a los comentarios recibidos respecto del Proyecto de Norma Oficial Mexicana PROY-NOM-007-SESH-2009, Vehículos para el transporte y distribución de Gas L.P.- Condiciones de seguridad, operación y mantenimiento, publicado el 4 de enero de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5193941&fecha=08/06/2011
237821	08/06/2011	SECRETARIA DE ENERGIA	5193942	08/06/2011	NOM-009-SESH-2010	Respuesta a los comentarios recibidos respecto del Proyecto de Norma Oficial Mexicana PROY-NOM-009-SESH-2010, Recipientes para contener Gas L.P., tipo no transportable. Especificaciones y métodos de prueba, publicado el 30 de agosto de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5193942&fecha=08/06/2011
237681	02/06/2011	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5192920	02/06/2011	NOM-002-SCT	Respuestas a los comentarios recibidos durante el plazo de consulta pública del Proyecto de Norma Oficial Mexicana PROY-NOM-002-SCT/2010, Listado de las substancias y materiales peligrosos más usualmente transportados, publicado el 1 de noviembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5192920&fecha=02/06/2011
237681	02/06/2011	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5192921	02/06/2011	NOM-006-SCT2	Respuestas a los comentarios recibidos durante el plazo de consulta pública al Proyecto de Norma Oficial Mexicana PROY-NOM-006-SCT2/2010, Aspectos básicos para la revisión ocular diaria de la unidad destinada al autotransporte de materiales y residuos peligrosos, publicado el 9 de noviembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5192921&fecha=02/06/2011
237621	01/06/2011	SECRETARIA DE SALUD	5192591	01/06/2011	NOM-032-SSA2-2010	Norma Oficial Mexicana NOM-032-SSA2-2010, Para la vigilancia epidemiológica, prevención y control de las enfermedades transmitidas por vector	http://diariooficial.gob.mx/nota_detalle.php?codigo=5192591&fecha=01/06/2011
237536	30/05/2011	SECRETARIA DE SALUD	5191529	30/05/2011	NOM-243-   SSA1-2010	Modificación de la tabla 5 de la Norma Oficial Mexicana NOM-243-   SSA1-2010, Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba	http://diariooficial.gob.mx/nota_detalle.php?codigo=5191529&fecha=30/05/2011
237416	25/05/2011	SECRETARIA DE ECONOMIA	5190787	25/05/2011	NOM-155-SCFI-2003	Aclaración a la Resolución por la que se modifican los numerales 2, 3, 4.2, 4.15, 4.19, 4.33, 4.38, 4.45, 4.46, 4.48, 4.55, 4.57, 4.59, Apartado 9 Información Comercial y 11   de la Norma Oficial Mexicana NOM-155-SCFI-2003, Leche, fórmula láctea y producto lácteo combinado- Denominaciones, especificaciones fisicoquímicas, información comercial y métodos de prueba, publicada el 12 de septiembre de 2003	http://diariooficial.gob.mx/nota_detalle.php?codigo=5190787&fecha=25/05/2011
237376	24/05/2011	SECRETARIA DE SALUD	5190518	24/05/2011	NOM-041-SSA2- 2009	Respuestas a los comentarios recibidos respecto del Proyecto de Modificación a la Norma Oficial Mexicana PROY-NOM-041-SSA2-2002, Para la prevención, diagnóstico, tratamiento, control y vigilancia epidemiológica del cáncer de mama para quedar como NOM-041-SSA2- 2009, Para la prevención, diagnóstico, tratamiento, control y vigilancia epidemiológica del cáncer de mama, publicado el 19 de noviembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5190518&fecha=24/05/2011
237296	20/05/2011	SECRETARIA DE AGRICULTURA, GANADERIA, DESARROLLO RURAL, PESCA Y ALIMENTACION	5190251	20/05/2011	NOM-067-ZOO-2007	Norma Oficial Mexicana NOM-067-ZOO-2007, Campa&ntilde;a nacional para la prevención y control de la rabia en bovinos y especies ganaderas	http://diariooficial.gob.mx/nota_detalle.php?codigo=5190251&fecha=20/05/2011
237097	12/05/2011	SECRETARIA DE AGRICULTURA, GANADERIA, DESARROLLO RURAL, PESCA Y ALIMENTACION	5189138	12/05/2011	NOM-004- ZOO-1994	Proyecto de Modificación a la Norma Oficial Mexicana NOM-004- ZOO-1994, Grasa, hígado, músculo y ri&ntilde;ón en aves, bovinos, caprinos, cérvidos, equinos, ovinos y porcinos. Residuos tóxicos. Límites máximos permisibles y procedimientos de muestreo	http://diariooficial.gob.mx/nota_detalle.php?codigo=5189138&fecha=12/05/2011
237016	10/05/2011	SECRETARIA DE AGRICULTURA, GANADERIA, DESARROLLO RURAL, PESCA Y ALIMENTACION	5188627	10/05/2011	NOM- 077-FITO-2000	Proyecto de Modificación de la Norma Oficial Mexicana NOM- 077-FITO-2000, Por la que se establecen los requisitos y especificaciones para la realización de estudios de efectividad biológica de los insumos de nutrición vegetal	http://diariooficial.gob.mx/nota_detalle.php?codigo=5188627&fecha=10/05/2011
237016	10/05/2011	SECRETARIA DE SALUD	5188648	10/05/2011	NOM-032-SSA2-2009	Respuestas a los comentarios recibidos respecto del Proyecto de la Modificación a la Norma Oficial Mexicana PROY-NOM-032-SSA2-2002, Para la vigilancia epidemiológica, prevención y control de las enfermedades transmitidas por vector; para quedar como Norma Oficial Mexicana NOM-032-SSA2-2009, Para la vigilancia epidemiológica, prevención y control de las enfermedades transmitidas por vector, publicado el 4 de noviembre de 2009	http://diariooficial.gob.mx/nota_detalle.php?codigo=5188648&fecha=10/05/2011
237016	10/05/2011	SECRETARIA DE SALUD	5188649	10/05/2011	NOM-247-SSA1-2008	Modificación de los numerales 1.4, 2, 3.2, 3.10, 3.12, 3.17, 3.18, 3.19, 3.36, 3.44 y 8 de la Norma Oficial Mexicana NOM-247-SSA1-2008, Productos y servicios. Cereales y sus productos. Cereales, harinas de cereales, sémolas o semolinas. Alimentos a base de: cereales, semillas comestibles, de harinas, sémolas o semolinas o sus mezclas. Productos de panificación. Disposiciones y especificaciones sanitarias y nutrimentales. Métodos de prueba	http://diariooficial.gob.mx/nota_detalle.php?codigo=5188649&fecha=10/05/2011
236936	06/05/2011	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5188396	06/05/2011	NOM-009-STPS-2011	Norma Oficial Mexicana NOM-009-STPS-2011, Condiciones de seguridad para realizar trabajos en altura	http://diariooficial.gob.mx/nota_detalle.php?codigo=5188396&fecha=06/05/2011
236896	04/05/2011	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5188292	04/05/2011	NOM-031-STPS-2011	Norma Oficial Mexicana NOM-031-STPS-2011, Construcción- Condiciones de seguridad y salud en el trabajo	http://diariooficial.gob.mx/nota_detalle.php?codigo=5188292&fecha=04/05/2011
236676	27/04/2011	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5187490	27/04/2011	NOM-023-SCT2	Proyecto de Norma Oficial Mexicana PROY-NOM-023-SCT2/2011,   Información que debe contener la Placa Técnica que deben portar los autotanques, cisternas portátiles y recipientes metálicos intermedios a granel (RIG) que transportan substancias, materiales y residuos peligrosos	http://diariooficial.gob.mx/nota_detalle.php?codigo=5187490&fecha=27/04/2011
236656	26/04/2011	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5187343	26/04/2011	NOM-039-SCT3-2010	Norma Oficial Mexicana NOM-039-SCT3-2010, Que regula la aplicación de directivas de aeronavegabilidad y boletines de servicio a aeronaves y sus componentes	http://diariooficial.gob.mx/nota_detalle.php?codigo=5187343&fecha=26/04/2011
236556	21/04/2011	SECRETARIA DE AGRICULTURA, GANADERIA, DESARROLLO RURAL, PESCA Y ALIMENTACION	5186983	21/04/2011	NOM- 013-FITO-1995	Proyecto de Modificación de la Norma Oficial Mexicana NOM- 013-FITO-1995, Por la que se establece la cuarentena exterior para prevenir la introducción de plagas del arroz	http://diariooficial.gob.mx/nota_detalle.php?codigo=5186983&fecha=21/04/2011
236556	21/04/2011	SECRETARIA DE SALUD	5186985	21/04/2011	NOM-038-SSA2-2010	Norma Oficial Mexicana NOM-038-SSA2-2010, Para la prevención, tratamiento y control de las enfermedades por deficiencia de yodo	http://diariooficial.gob.mx/nota_detalle.php?codigo=5186985&fecha=21/04/2011
236556	21/04/2011	SECRETARIA DE SALUD	5186986	21/04/2011	NOM-182-SSA1-2010	Norma Oficial Mexicana NOM-182-SSA1-2010, Etiquetado de nutrientes vegetales	http://diariooficial.gob.mx/nota_detalle.php?codigo=5186986&fecha=21/04/2011
236496	19/04/2011	SECRETARIA DE ECONOMIA	5186580	19/04/2011	NOM-086	Norma Oficial Mexicana NOM-086/1-SCFI-2011, Industria hulera- Llantas nuevas, de construcción radial que son empleadas en vehículos con un peso bruto vehicular superior a 4 536 kg (10 000 lb) y llantas de construcción diagonal de cualquier capacidad de carga- Especificaciones de seguridad y métodos de prueba	http://diariooficial.gob.mx/nota_detalle.php?codigo=5186580&fecha=19/04/2011
236356	13/04/2011	SECRETARIA DE SALUD	5185901	13/04/2011	NOM-247-SSA1-2008	Respuesta a comentarios recibidos respecto al Proyecto de Modificación de los numerales 1.4, 2, 3.2, 3.10, 3.12, 3.17, 3.18, 3.19, 3.36, 3.44 y 8 de la Norma Oficial Mexicana NOM-247-SSA1-2008, Productos y servicios. Cereales y sus productos. Cereales, harinas de cereales, sémolas o semolinas. Alimentos a base de: cereales, semillas comestibles, de harinas, sémolas o semolinas o sus mezclas. Productos de panificación. Disposiciones y especificaciones sanitarias y nutrimentales. Métodos de prueba, publicado el 6 de octubre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5185901&fecha=13/04/2011
236356	13/04/2011	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5185903	13/04/2011	NOM-019-STPS-2011	Norma Oficial Mexicana NOM-019-STPS-2011, Constitución, integración, organización y funcionamiento de las comisiones de seguridad e higiene	http://diariooficial.gob.mx/nota_detalle.php?codigo=5185903&fecha=13/04/2011
236356	13/04/2011	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5185904	13/04/2011	NOM-010-STPS-1999	Procedimientos alternativos autorizados por la Secretaría del Trabajo y Previsión Social para la Norma Oficial Mexicana NOM-010-STPS-1999, Condiciones de seguridad e higiene en los centros de trabajo donde se manejen, transporten, procesen o almacenen sustancias químicas capaces de generar contaminación en el medio ambiente laboral	http://diariooficial.gob.mx/nota_detalle.php?codigo=5185904&fecha=13/04/2011
236276	11/04/2011	SECRETARIA DE ENERGIA	5185421	11/04/2011	NOM-001-SECRE-2010	Resolución por la que la Comisión Reguladora de Energía ordena la publicación de la lista de los puntos en donde se requiere llevar a cabo la determinación de las especificaciones del gas natural, de conformidad con la Norma Oficial Mexicana NOM-001-SECRE-2010, Especificaciones del gas natural	http://diariooficial.gob.mx/nota_detalle.php?codigo=5185421&fecha=11/04/2011
236096	04/04/2011	SECRETARIA DE ECONOMIA	5184622	04/04/2011	NOM-086	Respuesta a comentarios del Proyecto de Norma Oficial Mexicana PROY-NOM-086/1-SCFI-2010, Industria hulera-Llantas nuevas de construcción radial que son empleadas en vehículos con un peso bruto vehicular superior a 4 536 kg (10 000 lb) y llantas de construcción diagonal de cualquier capacidad de carga-Especificaciones de seguridad y métodos de prueba, publicado   el 25 de octubre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5184622&fecha=04/04/2011
236058	01/04/2011	SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES	5184475	01/04/2011	NOM-159- SEMARNAT-2010	Proyecto de Norma Oficial Mexicana PROY-NOM-159- SEMARNAT-2010, Que establece los requisitos de protección ambiental de los sistemas de lixiviación de cobre	http://diariooficial.gob.mx/nota_detalle.php?codigo=5184475&fecha=01/04/2011
236058	01/04/2011	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5184484	01/04/2011	NOM-053-SCT-2-2010	Aclaración a la NOM-053-SCT-2-2010, Transporte terrestre- Características y especificaciones técnicas y de seguridad de los equipos de las grúas para arrastre, arrastre y salvamento, para cancelar y dejar sin efectos la NOM-053-SCT-2-2010, Transporte terrestre- Características y especificaciones técnicas y de seguridad de los equipos de las grúas para arrastre, arrastre y salvamento, publicada el 21 de diciembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5184484&fecha=01/04/2011
236058	01/04/2011	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5184485	01/04/2011	NOM-053-SCT-2-2010	Norma Oficial Mexicana NOM-053-SCT-2-2010, Transporte terrestre- Características y especificaciones técnicas y de seguridad de los equipos de las grúas para arrastre, arrastre y salvamento	http://diariooficial.gob.mx/nota_detalle.php?codigo=5184485&fecha=01/04/2011
235932	25/03/2011	SECRETARIA DE SALUD	5183291	25/03/2011	NOM-038-SSA2-2009	Respuestas a los comentarios recibidos respecto del Proyecto de Modificación a la Norma Oficial Mexicana NOM-038-SSA2-2002, Para la prevención, tratamiento y control de las enfermedades por deficiencia de yodo; para quedar como PROY-NOM-038-SSA2-2009, Para la prevención, tratamiento y control de las enfermedades por deficiencia de yodo, publicado el 15 de junio de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5183291&fecha=25/03/2011
235932	25/03/2011	SECRETARIA DE SALUD	5183292	25/03/2011	NOM-182-SSA1-1998	Respuesta a los comentarios recibidos respecto del Proyecto de Norma Oficial Mexicana PROY-NOM-182-SSA1-2009, Etiquetado de nutrientes vegetales que modifica a la NOM-182-SSA1-1998, Etiquetado de nutrientes vegetales, publicado el 21 de julio de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5183292&fecha=25/03/2011
235932	25/03/2011	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5183306	25/03/2011	NOM-031-STPS-2010	Respuestas a los comentarios recibidos respecto del Proyecto de Norma Oficial Mexicana PROY-NOM-031-STPS-2010, Construcción-Condiciones de seguridad y salud en el trabajo, publicada el 19 de noviembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5183306&fecha=25/03/2011
235892	24/03/2011	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5183109	24/03/2011	NOM-009- STPS-2010	Respuestas a los comentarios recibidos respecto del Proyecto de Modificación de la Norma Oficial Mexicana NOM-009-STPS-1999, Equipo suspendido de acceso- Instalación, operación y mantenimiento-Condiciones de seguridad, para quedar como PROY-NOM-009- STPS-2010, Condiciones de seguridad para realizar trabajos en altura, publicado el 22 de octubre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5183109&fecha=24/03/2011
235892	24/03/2011	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5183110	24/03/2011	NOM-010-STPS-1999	Procedimiento alternativo autorizado por la Secretaría del Trabajo y Previsión Social para la Norma Oficial Mexicana NOM-010-STPS-1999, Condiciones de seguridad e higiene en los centros de trabajo donde se manejen, transporten, procesen o almacenen sustancias químicas capaces de generar contaminación en el medio ambiente laboral	http://diariooficial.gob.mx/nota_detalle.php?codigo=5183110&fecha=24/03/2011
235852	23/03/2011	SECRETARIA DE ECONOMIA	5182931	23/03/2011	NOM-051-SCFI	Procedimientos para la evaluación de la conformidad: procedimientos simplificados para la verificación de la información de productos sujetos al cumplimiento de la Norma Oficial Mexicana NOM-051-SCFI/SSA1-2010, Especificaciones generales de etiquetado para alimentos y bebidas no alcohólicas preenvasados-Información comercial y sanitaria, aplicables a las empresas de franja y región fronterizas	http://diariooficial.gob.mx/nota_detalle.php?codigo=5182931&fecha=23/03/2011
235673	14/03/2011	SECRETARIA DE ENERGIA	5181680	14/03/2011	NOM-020-ENER-2010	Proyecto de Norma Oficial Mexicana PROY-NOM-020-ENER-2010, Eficiencia energética en edificaciones.- Envolvente de edificios para uso habitacional	http://diariooficial.gob.mx/nota_detalle.php?codigo=5181680&fecha=14/03/2011
235673	14/03/2011	SECRETARIA DE ECONOMIA	5181684	14/03/2011	NOM-158-SCFI-2003	Resolución por la que se modifican los numerales 3, 4, incisos c), j) y k) del numeral 10.1 y 12; se eliminan los incisos b), d), e), f), g), h), i) del numeral 10.1, el numeral 10.2 y se modifica el numeral 10.3 para quedar como 10.2 de la Norma Oficial Mexicana NOM-158-SCFI-2003, Jamón-Denominación y clasificación comercial, especificaciones fisicoquímicas, microbiológicas, organolépticas, información comercial y métodos de prueba, publicada el 14 de agosto de 2003	http://diariooficial.gob.mx/nota_detalle.php?codigo=5181684&fecha=14/03/2011
235673	14/03/2011	SECRETARIA DE ECONOMIA	5181685	14/03/2011	NOM-145-SCFI-2001	Resolución por la que se modifican los numerales 2, 3, 5, 5.2.1.5.1 para quedar como 5.1; 5.2.1.5.5 para quedar como 5.2; 5.2.1.5.6 para quedar como 5.3 y 7; se eliminan los numerales 5.1.1, 5.2.1, 5.2.1.1, 5.2.1.2, 5.2.1.3, 5.2.1.4, 5.2.1.5, 5.2.1.5.2, 5.2.1.5.3 y 5.2.1.5.4 de la Norma Oficial Mexicana NOM-145-SCFI-2001, Información comercial-Etiquetado de miel en sus diferentes presentaciones, publicada el 23 de abril de 2001	http://diariooficial.gob.mx/nota_detalle.php?codigo=5181685&fecha=14/03/2011
235673	14/03/2011	SECRETARIA DE ECONOMIA	5181686	14/03/2011	NOM-155-SCFI-2003	Resolución por la que se modifican los numerales 2, 3, 4.2, 4.15, 4.19, 4.33, 4.38, 4.45, 4.46, 4.48, 4.55, 4.57, 4.59, Apartado 9 Información Comercial y 11 de la Norma Oficial Mexicana NOM-155-SCFI-2003, Leche, fórmula láctea y producto lácteo combinado- Denominaciones, especificaciones fisicoquímicas, información comercial y métodos de prueba, publicada el 12 de septiembre de 2003	http://diariooficial.gob.mx/nota_detalle.php?codigo=5181686&fecha=14/03/2011
235652	11/03/2011	SECRETARIA DE ECONOMIA	5181491	11/03/2011	NOM-084-SCFI-1994	Resolución por la que se modifican los numerales 2, 3.2, 3.3, 3.4, 3.5, 3.6, Apartado 4 Información Comercial que deben contener los productos de atún y bonita preenvasados, 5.6, 6, se elimina el Apéndice A y se modifica el Apéndice B para quedar como el Apéndice A de la Norma Oficial Mexicana NOM-084-SCFI-1994, Información comercial-Especificaciones de información comercial y sanitaria para productos de atún y bonita preenvasados, publicada el 22 de septiembre de 1995	http://diariooficial.gob.mx/nota_detalle.php?codigo=5181491&fecha=11/03/2011
235652	11/03/2011	SECRETARIA DE ECONOMIA	5181492	11/03/2011	NOM-173-SCFI-2009	Resolución por la que se modifican los numerales 2, 3.10, 9 y 10; y se adiciona el numeral 5.1.4 de la Norma Oficial Mexicana NOM-173-SCFI-2009, Jugos de frutas preenvasados-Denominaciones, especificaciones fisicoquímicas, información comercial y métodos de prueba, publicada el 28 de agosto de 2009	http://diariooficial.gob.mx/nota_detalle.php?codigo=5181492&fecha=11/03/2011
235592	09/03/2011	SECRETARIA DE ECONOMIA	5181153	09/03/2011	NOM-139-SCFI-1999	Resolución por la que se modifican los numerales 3, 5, 5.1, 5.2 y 6; se eliminan los numerales 5.1.1, 5.2.1, 5.2.1.1, 5.2.1.2, 5.2.1.3, 5.2.1.4, 5.2.1.5, 5.2.1.5.1, 5.2.1.5.2, 5.2.1.5.3, 5.2.1.5.4, 5.2.1.5.5 y 5.2.1.5.6 de la Norma Oficial Mexicana NOM-139-SCFI-1999, Información comercial-Etiquetado de extracto natural de vainilla (Vanilla spp), derivados y sustitutos, publicada el 22 de marzo de 2000	http://diariooficial.gob.mx/nota_detalle.php?codigo=5181153&fecha=09/03/2011
235592	09/03/2011	SECRETARIA DE ECONOMIA	5181154	09/03/2011	NOM-169-SCFI-2007	Resolución por la que se modifican los numerales 3, 4.31, 4.47, 4.54, 10, 12.1.1, 12.1.2, 12.2.1, 16 y 17; se adicionan los numerales 12.2.2 y 18 y se elimina el numeral 12.3 de la Norma Oficial Mexicana NOM-169-SCFI-2007, Café Chiapas-Especificaciones y métodos de prueba, publicada el 26 de marzo de 2007	http://diariooficial.gob.mx/nota_detalle.php?codigo=5181154&fecha=09/03/2011
235592	09/03/2011	SECRETARIA DE ECONOMIA	5181155	09/03/2011	NOM-149-SCFI-2001	Resolución por la que se modifican los numerales 3, 4, 11.1.2, 14, 15 y se adiciona el numeral 16 de la Norma Oficial Mexicana NOM-149-SCFI-2001, Café Veracruz- Especificaciones y métodos de prueba, publicada el 7 de enero de 2002	http://diariooficial.gob.mx/nota_detalle.php?codigo=5181155&fecha=09/03/2011
235474	04/03/2011	SECRETARIA DE SALUD	5180629	04/03/2011	NOM-249-SSA1-2010	Norma Oficial Mexicana NOM-249-SSA1-2010, Mezclas estériles: nutricionales y medicamentosas, e instalaciones para su preparación	http://diariooficial.gob.mx/nota_detalle.php?codigo=5180629&fecha=04/03/2011
235432	03/03/2011	SECRETARIA DE ENERGIA	5180116	03/03/2011	NOM-001-SEDE-2005	Anteproyecto de Procedimiento para la Evaluación de la Conformidad de la Norma Oficial Mexicana NOM-001-SEDE-2005, Instalaciones eléctricas (utilización) 	http://diariooficial.gob.mx/nota_detalle.php?codigo=5180116&fecha=03/03/2011
235432	03/03/2011	SECRETARIA DE AGRICULTURA, GANADERIA, DESARROLLO RURAL, PESCA Y ALIMENTACION	5180132	03/03/2011	NOM- 008-FITO-1995	Proyecto de Modificación de la Norma Oficial Mexicana NOM- 008-FITO-1995, Por la que se establecen los requisitos y especificaciones fitosanitarios para la importación de frutas y hortalizas frescas	http://diariooficial.gob.mx/nota_detalle.php?codigo=5180132&fecha=03/03/2011
235412	02/03/2011	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5179997	02/03/2011	NOM-019-STPS-2010	Respuestas a los comentarios recibidos respecto del Proyecto de Modificación de la Norma Oficial Mexicana NOM-019-STPS-2004, Constitución, organización y funcionamiento de las comisiones de seguridad e higiene en los centros de trabajo, para quedar como PROY-NOM-019-STPS-2010, Constitución, integración, organización y funcionamiento de las comisiones de seguridad e higiene, publicado el 4 de noviembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5179997&fecha=02/03/2011
235332	25/02/2011	SECRETARIA DE SALUD	5179462	25/02/2011	NOM-032-SSA3-2010	Norma Oficial Mexicana NOM-032-SSA3-2010, Asistencia social. Prestación de servicios de asistencia social para ni&ntilde;os, ni&ntilde;as y adolescentes en situación de riesgo y   vulnerabilidad	http://diariooficial.gob.mx/nota_detalle.php?codigo=5179462&fecha=25/02/2011
235192	16/02/2011	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5178370	16/02/2011	NOM-034-SCT2-2010	Proyecto de Norma Oficial Mexicana PROY-NOM-034-SCT2-2010, Se&ntilde;alamiento horizontal y vertical de carreteras y vialidades urbanas	http://diariooficial.gob.mx/nota_detalle.php?codigo=5178370&fecha=16/02/2011
235172	15/02/2011	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5178136	15/02/2011	NOM-070-SCT3-2010	Norma Oficial Mexicana NOM-070-SCT3-2010, Que establece el uso del sistema de advertencia de la proximidad del terreno (GPWS) en aeronaves de ala fija que operen en espacio aéreo mexicano, así como sus características	http://diariooficial.gob.mx/nota_detalle.php?codigo=5178136&fecha=15/02/2011
235172	15/02/2011	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5178137	15/02/2011	NOM-039-SCT3-2010	Respuesta a los comentarios del Proyecto de Norma Oficial Mexicana PROY-NOM-039-SCT3-2010, Que regula la aplicación de directivas de aeronavegabilidad y boletines de servicio a aeronaves y sus componentes, publicado el 9 de septiembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5178137&fecha=15/02/2011
235172	15/02/2011	SECRETARIA DE ENERGIA	5178149	15/02/2011	NOM-031-NUCL-2010	Proyecto de Modificación a la Norma Oficial Mexicana NOM-031- NUCL-1999, Requerimientos para la calificación y entrenamiento del personal ocupacionalmente expuesto a radiaciones ionizantes, que en lo sucesivo se denominará PROY-NOM-031-NUCL-2010, Requisitos para el entrenamiento del personal ocupacionalmente expuesto a radiaciones ionizantes	http://diariooficial.gob.mx/nota_detalle.php?codigo=5178149&fecha=15/02/2011
235092	11/02/2011	SECRETARIA DE ECONOMIA	5177696	11/02/2011	NOM-182-SCFI-2010	Proyecto de Norma Oficial Mexicana PROY-NOM-182-SCFI-2010, Vainilla de Papantla, extractos y derivados-Especificaciones, información comercial y métodos de ensayo (prueba)	http://diariooficial.gob.mx/nota_detalle.php?codigo=5177696&fecha=11/02/2011
235074	10/02/2011	SECRETARIA DE SALUD	5177531	10/02/2011	NOM-242-SSA1-2009	Norma Oficial Mexicana NOM-242-SSA1-2009, Productos y servicios. Productos de la pesca frescos, refrigerados, congelados y procesados. Especificaciones sanitarias y métodos de prueba	http://diariooficial.gob.mx/nota_detalle.php?codigo=5177531&fecha=10/02/2011
235053	09/02/2011	SECRETARIA DE ENERGIA	5177102	09/02/2011	NOM-039-NUCL-2010	Proyecto de Modificación a la Norma Oficial Mexicana NOM-039- NUCL-2003, Especificaciones para la exención de fuentes de radiación ionizante y de prácticas que las utilicen, que en lo sucesivo se denominará PROY-NOM-039-NUCL-2010, Especificaciones para la exención de prácticas o fuentes adscritas a alguna práctica, que utilizan fuentes de radiación ionizante, de alguna o de todas las condiciones reguladoras	http://diariooficial.gob.mx/nota_detalle.php?codigo=5177102&fecha=09/02/2011
235053	09/02/2011	SECRETARIA DE SALUD	5177106	09/02/2011	NOM-249-SSA1-2007	Respuesta a los comentarios recibidos respecto al Proyecto de Norma Oficial Mexicana PROY-NOM-249-SSA1-2007, Mezclas estériles: nutricionales y medicamentosas, e instalaciones para su preparación, publicado el 26 de noviembre de 2009	http://diariooficial.gob.mx/nota_detalle.php?codigo=5177106&fecha=09/02/2011
235115	08/02/2011	SECRETARIA DE ENERGIA	5177799	08/02/2011	NOM-007-SECRE-1999	Norma Oficial Mexicana NOM-007-SECRE-2010, Transporte de gas natural (cancela y sustituye a la NOM-007-SECRE-1999, Transporte de gas natural)	http://diariooficial.gob.mx/nota_detalle.php?codigo=5177799&fecha=08/02/2011
235052	04/02/2011	SECRETARIA DE ENERGIA	5177014	04/02/2011	NOM-002-SECRE-2003	Norma Oficial Mexicana NOM-002-SECRE-2010, Instalaciones de aprovechamiento de gas natural (cancela y sustituye a la NOM-002-SECRE-2003, Instalaciones de aprovechamiento de gas natural)	http://diariooficial.gob.mx/nota_detalle.php?codigo=5177014&fecha=04/02/2011
