243026	08/12/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5223506	08/12/2011	Norma Oficial Mexicana NOM-051-SCT2/2011, Especificaciones para la clasificaci&oacute;n de las substancias infecciosas y especificaciones especiales y adicionales para la construcci&oacute;n y ensayo (prueba) de los envases y/o embalajes que transporten substancias infecciosas de la divisi&oacute;n 6.2, Categor&iacute;a A	http://diariooficial.gob.mx/nota_detalle.php?codigo=5223506&fecha=08/12/2011
243026	08/12/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5223507	08/12/2011	Norma Oficial Mexicana NOM-051-SCT3-2011, Que regula los procedimientos de aplicaci&oacute;n del Sistema Mundial de Determinaci&oacute;n de la Posici&oacute;n (GPS), como medio de navegaci&oacute;n dentro del espacio a&eacute;reo mexicano	http://diariooficial.gob.mx/nota_detalle.php?codigo=5223507&fecha=08/12/2011
243026	08/12/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5223508	08/12/2011	Norma Oficial Mexicana NOM-060-SCT3-2011, Que establece las especificaciones para conformar un sistema de identificaci&oacute;n de defectos y fallas ocurridas a las aeronaves	http://diariooficial.gob.mx/nota_detalle.php?codigo=5223508&fecha=08/12/2011
243026	08/12/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DE SALUD	5223519	08/12/2011	Norma Oficial Mexicana NOM-011-SSA2-2011, Para la prevenci&oacute;n y control de la rabia humana y en los perros y gatos	http://diariooficial.gob.mx/nota_detalle.php?codigo=5223519&fecha=08/12/2011
243026	08/12/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DE SALUD	5223520	08/12/2011	Norma Oficial Mexicana NOM-033-SSA2-2011, Para la vigilancia, prevenci&oacute;n y control de la intoxicaci&oacute;n por picadura de alacr&aacute;n	http://diariooficial.gob.mx/nota_detalle.php?codigo=5223520&fecha=08/12/2011
242966	07/12/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5223041	07/12/2011	Proyecto de Norma Oficial Mexicana PROY-NOM-011-SCT2/2011, Condiciones para el transporte de las substancias y materiales peligrosos envasadas y/o embaladas en cantidades limitadas	http://diariooficial.gob.mx/nota_detalle.php?codigo=5223041&fecha=07/12/2011
242966	07/12/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5223042	07/12/2011	Respuesta a los comentarios recibidos al Proyecto de Norma Oficial Mexicana PROY-NOM-003-SCT3-2010, Que establece el uso dentro del espacio a&eacute;reo mexicano, del transpondedor para aeronaves, as&iacute; como los criterios para su instalaci&oacute;n, especificaciones y procedimientos de operaci&oacute;n, publicado el 15 de octubre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5223042&fecha=07/12/2011
242966	07/12/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5223062	07/12/2011	Proyecto de Norma Oficial Mexicana PROY-NOM-011-SESH-2011, Calentadores para agua de uso dom&eacute;stico y comercial que utilizan como combustible Gas L.P. o Gas Natural.- Requisitos de seguridad, especificaciones, m&eacute;todos de prueba, marcado e informaci&oacute;n comercial	http://diariooficial.gob.mx/nota_detalle.php?codigo=5223062&fecha=07/12/2011
242926	06/12/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE GOBERNACION	5222757	06/12/2011	Respuesta a los comentarios recibidos respecto del Proyecto de Norma Oficial Mexicana PROY-NOM-003-SEGOB-2008, Se&ntilde;ales y avisos para protecci&oacute;n civil.- Colores, formas y s&iacute;mbolos a utilizar, publicado el 23 de diciembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5222757&fecha=06/12/2011
242766	30/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5221927	30/11/2011	Convocatoria a los interesados en obtener la aprobaci&oacute;n como Laboratorio de Pruebas u Organismo de Certificaci&oacute;n en la Norma Oficial Mexicana NOM-009-SESH-2011, Recipientes para contener Gas L.P., tipo no transportable. Especificaciones y m&eacute;todos de prueba	http://diariooficial.gob.mx/nota_detalle.php?codigo=5221927&fecha=30/11/2011
242766	30/11/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5221938	30/11/2011	Respuestas a los comentarios recibidos respecto del Proyecto de Modificaci&oacute;n de la Norma Oficial Mexicana NOM-020-STPS-2002, Recipientes sujetos a presi&oacute;n y calderas-Funcionamiento-Condiciones de seguridad, para quedar como PROY-NOM-020-STPS-2010, Recipientes sujetos a presi&oacute;n, recipientes criog&eacute;nicos y generadores de vapor o calderas-Funcionamiento- Condiciones de seguridad, publicado el 27 de diciembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5221938&fecha=30/11/2011
242726	29/11/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DE ECONOMIA	5221660	29/11/2011	Proyecto de Norma Oficial Mexicana PROY-NOM-155-SCFI-2011, Leche-Denominaciones, especificaciones fisicoqu&iacute;micas, informaci&oacute;n comercial y m&eacute;todos de prueba	http://diariooficial.gob.mx/nota_detalle.php?codigo=5221660&fecha=29/11/2011
242726	29/11/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DE ECONOMIA	5221661	29/11/2011	Proyecto de Norma Oficial Mexicana PROY-NOM-183-SCFI-2011, Producto l&aacute;cteo y producto l&aacute;cteo combinado-Denominaciones, especificaciones fisicoqu&iacute;micas, informaci&oacute;n comercial y m&eacute;todos de prueba	http://diariooficial.gob.mx/nota_detalle.php?codigo=5221661&fecha=29/11/2011
242646	25/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ECONOMIA	5221420	25/11/2011	Proyecto por el que se modifica el numeral 5, se adiciona el numeral 5.1.2 y se adiciona el inciso g) al numeral 6.1.1 de la Norma Oficial Mexicana NOM-024-SCFI- 1998, Informaci&oacute;n comercial para empaques, instructivos y garant&iacute;as de los productos electr&oacute;nicos, el&eacute;ctricos y electrodom&eacute;sticos. (Esta Norma cancela a la NOM-024-SCFI-1994), publicada el 15 de enero de 1999	http://diariooficial.gob.mx/nota_detalle.php?codigo=5221420&fecha=25/11/2011
242646	25/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5221428	25/11/2011	Respuestas a los comentarios recibidos respecto del Proyecto de Acuerdo de Modificaci&oacute;n a la Norma Oficial Mexicana NOM-032-STPS-2008, Seguridad para minas subterr&aacute;neas de carb&oacute;n, publicado el 11 de agosto de 2011	http://diariooficial.gob.mx/nota_detalle.php?codigo=5221428&fecha=25/11/2011
242526	22/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5220750	22/11/2011	Convocatoria para la aprobaci&oacute;n de unidades de verificaci&oacute;n para la evaluaci&oacute;n de la conformidad de la Norma Oficial Mexicana NOM-020-ENER-2011, Eficiencia energ&eacute;tica en edificaciones, envolvente de edificios para uso habitacional	http://diariooficial.gob.mx/nota_detalle.php?codigo=5220750&fecha=22/11/2011
242486	18/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5220609	18/11/2011	Aviso de Cancelaci&oacute;n de la Norma Oficial Mexicana NOM-061-SCFI- 1994, Planchas de acero para la fabricaci&oacute;n de recipientes no port&aacute;tiles para contener gas L.P., publicada el 29 de noviembre de 1995	http://diariooficial.gob.mx/nota_detalle.php?codigo=5220609&fecha=18/11/2011
242406	16/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE AGRICULTURA, GANADERIA, DESARROLLO RURAL, PESCA Y ALIMENTACION	5219972	16/11/2011	Respuesta a los comentarios recibidos en relaci&oacute;n al Proyecto de Modificaci&oacute;n de la Norma Oficial Mexicana NOM-077-FITO-2000, Por la que se establecen los requisitos y especificaciones para la realizaci&oacute;n de estudios de efectividad biol&oacute;gica de los insumos de nutrici&oacute;n vegetal, publicado el 10 de mayo de 2011	http://diariooficial.gob.mx/nota_detalle.php?codigo=5219972&fecha=16/11/2011
242406	16/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE SALUD	5219979	16/11/2011	Aviso de cancelaci&oacute;n de las normas oficiales mexicanas NOM-044- SSA1-1993, Envase y embalaje. Requisitos para contener plaguicidas; NOM-045-SSA1-1993, Plaguicidas. Productos para uso agr&iacute;cola, forestal, pecuario, de jardiner&iacute;a, urbano e industrial. Etiquetado, y NOM-046- SSA1-1993, Plaguicidas-Productos para uso dom&eacute;stico-Etiquetado	http://diariooficial.gob.mx/nota_detalle.php?codigo=5219979&fecha=16/11/2011
242406	16/11/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5220002	16/11/2011	Norma Oficial Mexicana NOM-034-SCT2-2011, Se&ntilde;alamiento horizontal y vertical de carreteras y vialidades urbanas	http://diariooficial.gob.mx/nota_detalle.php?codigo=5220002&fecha=16/11/2011
242345	15/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE SALUD	5219440	15/11/2011	Proyecto de Norma Oficial Mexicana PROY-NOM-241-SSA1-2011, Buenas pr&aacute;cticas de fabricaci&oacute;n para establecimientos dedicados a la fabricaci&oacute;n de dispositivos m&eacute;dicos	http://diariooficial.gob.mx/nota_detalle.php?codigo=5219440&fecha=15/11/2011
242263	10/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5218369	10/11/2011	Resoluci&oacute;n por la que la Comisi&oacute;n Reguladora de Energ&iacute;a modifica y ordena la publicaci&oacute;n de la lista de los puntos donde se requiere llevar a cabo la determinaci&oacute;n de las especificaciones del gas natural, de conformidad con la Norma Oficial Mexicana NOM-001-SECRE-2010, Especificaciones del gas natural	http://diariooficial.gob.mx/nota_detalle.php?codigo=5218369&fecha=10/11/2011
242142	07/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5217670	07/11/2011	Norma Oficial Mexicana NOM-017-SCT4-2011, Especificaciones t&eacute;cnicas que deben cumplir los planos para embarcaciones y artefactos navales	http://diariooficial.gob.mx/nota_detalle.php?codigo=5217670&fecha=07/11/2011
242142	07/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5217678	07/11/2011	Procedimiento alternativo autorizado por la Secretar&iacute;a del Trabajo y Previsi&oacute;n Social para la Norma Oficial Mexicana NOM-010-STPS-1999, Condiciones de seguridad e higiene en los centros de trabajo donde se manejen, transporten, procesen o almacenen sustancias qu&iacute;micas capaces de generar contaminaci&oacute;n en el medio ambiente laboral	http://diariooficial.gob.mx/nota_detalle.php?codigo=5217678&fecha=07/11/2011
242102	04/11/2011	matutina	TERCERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5217576	04/11/2011	Respuesta a los comentarios recibidos al Proyecto de Norma Oficial Mexicana PROY-NOM-022-SCT3-2010, Que establece el uso de registradores de vuelo instalados en aeronaves que operen en el espacio a&eacute;reo mexicano, as&iacute; como sus caracter&iacute;sticas, publicado el 6 de octubre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5217576&fecha=04/11/2011
242062	03/11/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ECONOMIA	5217254	03/11/2011	Proyecto por el que se adiciona el numeral 9.1 a la Norma Oficial Mexicana NOM-181-SCFI-2010, Yogurt-Denominaci&oacute;n, especificaciones fisicoqu&iacute;micas y microbiol&oacute;gicas, informaci&oacute;n comercial y m&eacute;todos de prueba, publicada el 16 de noviembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5217254&fecha=03/11/2011
241942	31/10/2011	matutina	UNICA	PODER EJECUTIVO	SECRETARIA DE ECONOMIA	5216797	31/10/2011	Proyecto de Modificaci&oacute;n de los numerales 5.1.1, 10.1, 10.2, 10.3, 10.4 y 10.4.2 de la Norma Oficial Mexicana NOM-029-SCFI-2010, Pr&aacute;cticas comerciales-Requisitos informativos para la prestaci&oacute;n del servicio de tiempo compartido, publicada el 17 de mayo de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5216797&fecha=31/10/2011
241902	28/10/2011	matutina	UNICA	PODER EJECUTIVO	SECRETARIA DE ECONOMIA	5216656	28/10/2011	Resoluci&oacute;n por la que se modifica el inciso e) del numeral 7.2.1 de la Norma Oficial Mexicana NOM-134-SCFI-1999, V&aacute;lvulas para c&aacute;mara y v&aacute;lvulas para rines utilizados para llantas tipo sin c&aacute;mara-Especificaciones de seguridad y m&eacute;todos de prueba, publicada el 29 de noviembre de 1999	http://diariooficial.gob.mx/nota_detalle.php?codigo=5216656&fecha=28/10/2011
241842	26/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5216230	26/10/2011	Norma Oficial Mexicana NOM-008-NUCL-2011, Control de la contaminaci&oacute;n radiactiva	http://diariooficial.gob.mx/nota_detalle.php?codigo=5216230&fecha=26/10/2011
241842	26/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5216231	26/10/2011	Norma Oficial Mexicana NOM-026-NUCL-2011, Vigilancia m&eacute;dica del personal ocupacionalmente expuesto a radiaciones ionizantes	http://diariooficial.gob.mx/nota_detalle.php?codigo=5216231&fecha=26/10/2011
241842	26/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5216232	26/10/2011	Norma Oficial Mexicana NOM-031-NUCL-2011, Requisitos para el entrenamiento del personal ocupacionalmente expuesto a radiaciones ionizantes	http://diariooficial.gob.mx/nota_detalle.php?codigo=5216232&fecha=26/10/2011
241842	26/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5216233	26/10/2011	Norma Oficial Mexicana NOM-039-NUCL-2011, Especificaciones para la exenci&oacute;n de pr&aacute;cticas y fuentes adscritas a alguna pr&aacute;ctica, que utilizan fuentes de radiaci&oacute;n ionizante, de alguna o de todas las condiciones reguladoras	http://diariooficial.gob.mx/nota_detalle.php?codigo=5216233&fecha=26/10/2011
241802	25/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5215912	25/10/2011	Proyecto de Norma Oficial Mexicana PROY-NOM-015-ENER-2011, Eficiencia energ&eacute;tica de refrigeradores y congeladores electrodom&eacute;sticos. L&iacute;mites, m&eacute;todos de prueba y etiquetado	http://diariooficial.gob.mx/nota_detalle.php?codigo=5215912&fecha=25/10/2011
241762	24/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5215781	24/10/2011	Convocatoria a los interesados en obtener la aprobaci&oacute;n como unidad de verificaci&oacute;n en la Norma Oficial Mexicana NOM-027-SESH-2010, Administraci&oacute;n de la integridad de ductos de recolecci&oacute;n y transporte de hidrocarburos	http://diariooficial.gob.mx/nota_detalle.php?codigo=5215781&fecha=24/10/2011
241723	21/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ECONOMIA	5215651	21/10/2011	Aviso de Cancelaci&oacute;n del Proyecto por el que se modifican los numerales 5 y 7.1.2 y se adicionan los numerales 5.1.2 y 6.1.2 de la Norma Oficial Mexicana NOM-024- SCFI-1998, Informaci&oacute;n comercial para empaques, instructivos y garant&iacute;as de los productos electr&oacute;nicos, el&eacute;ctricos y electrodom&eacute;sticos (esta Norma cancela a la NOM-024-SCFI-1994, publicada el 15 de enero de 1999), publicado para consulta p&uacute;blica el 18 de octubre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5215651&fecha=21/10/2011
241682	20/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES	5215015	20/10/2011	Acuerdo por el que se aceptan como equivalentes a la Norma Oficial Mexicana NOM-041-SEMARNAT-2006, Que establece los l&iacute;mites m&aacute;ximos permisibles de emisi&oacute;n de gases contaminantes provenientes del escape de los veh&iacute;culos automotores en circulaci&oacute;n que usan gasolina como combustible y a la Norma Oficial Mexicana NOM-047-SEMARNAT-1999, Que establece las caracter&iacute;sticas del equipo y el procedimiento de medici&oacute;n para la verificaci&oacute;n de los l&iacute;mites de emisi&oacute;n de contaminantes, provenientes de los veh&iacute;culos automotores en circulaci&oacute;n que usan gasolina, gas licuado de petr&oacute;leo, gas natural u otros combustibles alternos, las regulaciones que se indican y sus respectivos procedimientos de evaluaci&oacute;n de la conformidad y se reconocen como v&aacute;lidos para efectos de acreditar su cumplimiento en los puntos de ingreso al pa&iacute;s los certificados que se se&ntilde;alan	http://diariooficial.gob.mx/nota_detalle.php?codigo=5215015&fecha=20/10/2011
241702	18/10/2011	matutina	TERCERA	PODER EJECUTIVO	SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES	5215299	18/10/2011	Proyecto de Modificaci&oacute;n de la Norma Oficial Mexicana NOM- 144-SEMARNAT-2004, Que establece las medidas fitosanitarias reconocidas internacionalmente para el embalaje de madera, que se utiliza en el comercio internacional de bienes y mercanc&iacute;as	http://diariooficial.gob.mx/nota_detalle.php?codigo=5215299&fecha=18/10/2011
241562	17/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES	5214459	17/10/2011	Norma Oficial Mexicana NOM-131-SEMARNAT-2010, Que establece lineamientos y especificaciones para el desarrollo de actividades de observaci&oacute;n de ballenas, relativas a su protecci&oacute;n y la conservaci&oacute;n de su h&aacute;bitat	http://diariooficial.gob.mx/nota_detalle.php?codigo=5214459&fecha=17/10/2011
241522	14/10/2011	matutina	TERCERA	PODER EJECUTIVO	SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES	5214334	14/10/2011	Acuerdo por el que se da a conocer al p&uacute;blico en general la   delegaci&oacute;n de la facultad del Titular de la Procuradur&iacute;a Federal de Protecci&oacute;n al Ambiente para expedir certificaciones NOM de cumplimiento ambiental a las personas f&iacute;sicas o morales que cumplan con las disposiciones jur&iacute;dicas ambientales se&ntilde;aladas en las Normas Oficiales Mexicanas NOM-042-SEMARNAT- 2003, NOM-044-SEMARNAT-2006, NOM-076-SEMARNAT-1995, NOM-079-SEMARNAT-1994 y NOM- 082-SEMARNAT-1994, en favor del Subprocurador de Inspecci&oacute;n Industrial	http://diariooficial.gob.mx/nota_detalle.php?codigo=5214334&fecha=14/10/2011
241342	07/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ECONOMIA	5213251	07/10/2011	Proyecto de Norma Oficial Mexicana PROY-NOM-005-SCFI-2011, Instrumentos de medici&oacute;n-Sistema para medici&oacute;n y despacho de gasolina y otros combustibles l&iacute;quidos- Especificaciones, m&eacute;todos de prueba y de verificaci&oacute;n	http://diariooficial.gob.mx/nota_detalle.php?codigo=5213251&fecha=07/10/2011
241262	05/10/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5212864	05/10/2011	Proyecto de Norma Oficial Mexicana PROY-NOM-012-SCT3-2010, Que establece los requerimientos para los instrumentos, equipo, documentos y manuales que han de llevarse a bordo de las aeronaves	http://diariooficial.gob.mx/nota_detalle.php?codigo=5212864&fecha=05/10/2011
241222	04/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5212503	04/10/2011	Respuesta a los comentarios del Proyecto de Norma Oficial Mexicana PROY-NOM-060-SCT3-2010, Que establece las especificaciones para conformar un sistema de identificaci&oacute;n de defectos y fallas ocurridas a las aeronaves, publicado el 14 de diciembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5212503&fecha=04/10/2011
241222	04/10/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5212504	04/10/2011	Fe de errata al Aviso de Cancelaci&oacute;n de la Norma Oficial Mexicana NOM-070-SCT3-2001, Que establece el uso obligatorio del Sistema de Advertencia de la Proximidad del Terreno (GPWS) en aeronaves de ala fija que operen en espacio a&eacute;reo mexicano, as&iacute; como sus caracter&iacute;sticas, publicada el 11 de enero de 2002 y modificada el 4 de enero de 2005, publicado el 24 de agosto de 2011	http://diariooficial.gob.mx/nota_detalle.php?codigo=5212504&fecha=04/10/2011
241142	30/09/2011	matutina	CUARTA	PODER EJECUTIVO	SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES	5211913	30/09/2011	Respuesta a los comentarios recibidos al Proyecto de Modificaci&oacute;n a la Norma Oficial Mexicana NOM-131-SEMARNAT-2010, Que establece lineamientos y especificaciones para el desarrollo de actividades de observaci&oacute;n de ballenas, relativas a su protecci&oacute;n y a la conservaci&oacute;n de su h&aacute;bitat, publicado el 6 de julio de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5211913&fecha=30/09/2011
241062	28/09/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DE MEDIO AMBIENTE Y RECURSOS NATURALES	5211410	28/09/2011	Proyecto de Modificaci&oacute;n a la Norma Oficial Mexicana NOM- 076-SEMARNAT-1995, Que establece los niveles m&aacute;ximos permisibles de emisi&oacute;n de hidrocarburos no quemados, mon&oacute;xido de carbono y &oacute;xidos de nitr&oacute;geno provenientes del escape, as&iacute; como de hidrocarburos evaporativos provenientes del sistema de combustible, que usan gasolina, gas licuado de petr&oacute;leo, gas natural y otros combustibles alternos y que se utilizar&aacute;n para la propulsi&oacute;n de veh&iacute;culos automotores con peso bruto vehicular mayor de 3,857 kilogramos nuevos en planta	http://diariooficial.gob.mx/nota_detalle.php?codigo=5211410&fecha=28/09/2011
241042	27/09/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5211091	27/09/2011	Respuesta a los comentarios recibidos al Proyecto de Norma Oficial Mexicana PROY-NOM-021/3-SCT3-2010, Que establece los requerimientos que deben cumplir los estudios t&eacute;cnicos para las modificaciones o alteraciones que afecten el dise&ntilde;o original de una aeronave, publicado el 8 de septiembre de 2010	http://diariooficial.gob.mx/nota_detalle.php?codigo=5211091&fecha=27/09/2011
241042	27/09/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5211092	27/09/2011	Respuesta a los comentarios del Proyecto de Norma Oficial Mexicana PROY-NOM-051-SCT3-2010, Que regula los procedimientos de aplicaci&oacute;n del Sistema Mundial de Determinaci&oacute;n de la Posici&oacute;n (GPS), como medio de navegaci&oacute;n dentro del espacio a&eacute;reo mexicano, publicado el 11 de enero de 2011	http://diariooficial.gob.mx/nota_detalle.php?codigo=5211092&fecha=27/09/2011
240962	23/09/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DE SALUD	5210821	23/09/2011	Proyecto de Modificaci&oacute;n de la Norma Oficial Mexicana NOM-   003-SSA2-1993, Para la disposici&oacute;n de sangre humana y sus componentes con fines terap&eacute;uticos, para quedar como Proyecto de Norma Oficial Mexicana PROY-NOM-253-SSA1-2009, Para la disposici&oacute;n de sangre humana y sus componentes con fines terap&eacute;uticos	http://diariooficial.gob.mx/nota_detalle.php?codigo=5210821&fecha=23/09/2011
240862	21/09/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5210372	21/09/2011	Aclaraci&oacute;n a la Norma Oficial Mexicana NOM-007-SESH-2010, Veh&iacute;culos para el transporte y distribuci&oacute;n de Gas L.P.- Condiciones de seguridad, operaci&oacute;n y mantenimiento, publicada el 11 de julio de 2011	http://diariooficial.gob.mx/nota_detalle.php?codigo=5210372&fecha=21/09/2011
240862	21/09/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE SALUD	5210384	21/09/2011	Aviso de Cancelaci&oacute;n de las normas oficiales mexicanas NOM-068- SSA1-1993, NOM-135-SSA1-1995, NOM-140-SSA1-1995 y NOM-162-SSA1-2000	http://diariooficial.gob.mx/nota_detalle.php?codigo=5210384&fecha=21/09/2011
240862	21/09/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE SALUD	5210385	21/09/2011	Aviso de Cancelaci&oacute;n del Proyecto de Norma Oficial Mexicana PROY- NOM-219-SSA1-2002	http://diariooficial.gob.mx/nota_detalle.php?codigo=5210385&fecha=21/09/2011
240862	21/09/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DEL TRABAJO Y PREVISION SOCIAL	5210401	21/09/2011	Proyecto de Norma Oficial Mexicana PROY-NOM-029-STPS-2011, Operaci&oacute;n y mantenimiento de las instalaciones el&eacute;ctricas en los centros de trabajo-Condiciones de seguridad	http://diariooficial.gob.mx/nota_detalle.php?codigo=5210401&fecha=21/09/2011
240722	15/09/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5209380	15/09/2011	Proyecto de Norma Oficial Mexicana PROY-NOM-018-ENER-2011, Aislantes t&eacute;rmicos para edificaciones. Caracter&iacute;sticas y m&eacute;todos de prueba	http://diariooficial.gob.mx/nota_detalle.php?codigo=5209380&fecha=15/09/2011
240843	14/09/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE COMUNICACIONES Y TRANSPORTES	5210250	14/09/2011	Norma Oficial Mexicana NOM-023-SCT2/2011, Informaci&oacute;n que debe contener la Placa T&eacute;cnica que deben portar los autotanques, cisternas port&aacute;tiles y Recipientes Met&aacute;licos Intermedios a Granel (RIG) que transportan substancias, materiales y residuos peligrosos	http://diariooficial.gob.mx/nota_detalle.php?codigo=5210250&fecha=14/09/2011
240602	12/09/2011	matutina	UNICA	PODER EJECUTIVO	SECRETARIA DE ECONOMIA	5208837	12/09/2011	Proyecto de Norma Oficial Mexicana PROY-NOM-002-SCFI-2011, Productos preenvasados-Contenido neto-Tolerancias y m&eacute;todos de verificaci&oacute;n	http://diariooficial.gob.mx/nota_detalle.php?codigo=5208837&fecha=12/09/2011
240842	08/09/2011	matutina	SEGUNDA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5210036	08/09/2011	Norma Oficial Mexicana NOM-009-SESH-2011, Recipientes para contener Gas L.P., tipo no transportable. Especificaciones y m&eacute;todos de prueba	http://diariooficial.gob.mx/nota_detalle.php?codigo=5210036&fecha=08/09/2011
240262	31/08/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5207219	31/08/2011	Respuesta a los comentarios recibidos durante el proceso de consulta p&uacute;blica del Proyecto de Norma Oficial Mexicana PROY-NOM-008-NUCL-2010, Control de la contaminaci&oacute;n radiactiva, publicado el 5 de enero de 2011	http://diariooficial.gob.mx/nota_detalle.php?codigo=5207219&fecha=31/08/2011
240262	31/08/2011	matutina	PRIMERA	PODER EJECUTIVO	SECRETARIA DE ENERGIA	5207220	31/08/2011	Respuesta a los comentarios recibidos durante el proceso de consulta p&uacute;blica del Proyecto de Norma Oficial Mexicana PROY-NOM-026-NUCL-2010, Vigilancia m&eacute;dica del personal ocupacionalmente expuesto a radiaciones ionizantes, publicado el 11 de enero de 2011	http://diariooficial.gob.mx/nota_detalle.php?codigo=5207220&fecha=31/08/2011
